episode_id,seat,final_money,peak_crew,total_hires,first_land_day,elbow_day,tiles_planted,plants_carrot,plants_melon,plants_north,plants_pass,plants_plant,plants_strawberry,plants_tomato,plants_west,plants_wheat,price_carrot_max,price_carrot_min,price_egg_max,price_egg_min,price_fertilizer_max,price_fertilizer_min,price_melon_max,price_melon_min,price_milk_max,price_milk_min,price_strawberry_max,price_strawberry_min,price_tomato_max,price_tomato_min,price_wheat_max,price_wheat_min,price_wool_max,price_wool_min
90109667,1,119286.0,12,305,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,65,50,100,13,278,120,208,110,214,1,101,60,56,25,239,200
90109672,0,26590.0,12,252,10.0,0.0,163,24,48,0,0,0,13,19,0,59,42,35,65,50,100,61,278,10,313,160,313,120,87,60,48,25,249,200
90109672,1,90612.0,11,256,0.0,12.0,398,284,105,0,0,0,1,0,0,8,42,35,65,50,100,61,278,10,313,160,313,120,87,60,48,25,249,200
90109685,0,80604.0,12,286,8.0,13.0,76,44,11,0,0,0,4,13,0,4,41,33,66,50,100,51,279,238,241,160,288,120,92,60,57,25,250,200
90109685,1,101685.0,14,324,8.0,16.0,94,0,18,0,0,0,50,0,0,26,41,33,66,50,100,51,279,238,241,160,288,120,92,60,57,25,250,200
90109721,0,3000.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,42,35,73,50,100,100,293,250,328,160,304,120,90,60,49,25,251,200
90109721,1,2600.0,0,0,,0.0,20,20,0,0,0,0,0,0,0,0,42,35,73,50,100,100,293,250,328,160,304,120,90,60,49,25,251,200
90109752,0,35715.0,10,249,11.0,10.0,85,0,59,0,0,0,0,0,0,26,42,35,71,50,100,51,282,13,218,15,318,120,114,60,60,25,250,200
90109752,1,35715.0,10,249,11.0,10.0,85,0,59,0,0,0,0,0,0,26,42,35,71,50,100,51,282,13,218,15,318,120,114,60,60,25,250,200
90110245,0,150288.0,12,304,7.0,14.0,131,0,21,0,0,0,44,0,0,66,42,35,71,50,100,15,278,150,224,150,234,85,96,60,57,25,237,194
90110245,1,154015.0,12,306,7.0,14.0,131,0,21,0,0,0,44,0,0,66,42,35,71,50,100,15,278,150,224,150,234,85,96,60,57,25,237,194
90110249,0,33488.0,12,278,7.0,17.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,32,278,241,236,120,224,120,98,60,57,25,243,192
90110249,1,161967.0,12,305,7.0,14.0,130,0,21,0,0,0,43,0,0,66,42,35,70,50,100,32,278,241,236,120,224,120,98,60,57,25,243,192
90110273,0,36818.0,12,281,7.0,17.0,123,0,18,0,0,0,39,0,0,66,42,35,70,50,100,32,278,241,251,150,269,120,107,60,57,25,242,192
90110273,1,180734.0,12,305,7.0,14.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,32,278,241,251,150,269,120,107,60,57,25,242,192
90110278,0,96485.0,10,271,8.0,15.0,249,146,24,0,0,0,15,0,0,64,41,27,70,50,100,61,278,57,268,160,270,120,105,60,56,25,244,200
90110278,1,76631.0,12,238,10.0,20.0,121,0,30,0,0,0,33,0,0,58,41,27,70,50,100,61,278,57,268,160,270,120,105,60,56,25,244,200
90110290,0,139758.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,67,50,100,13,278,127,208,72,233,108,92,60,57,24,244,200
90110290,1,136675.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,67,50,100,13,278,127,208,72,233,108,92,60,57,24,244,200
90110316,0,17837.0,4,90,8.0,0.0,50,18,5,0,0,0,1,1,0,25,42,35,67,50,100,90,291,250,324,160,299,120,111,60,52,25,248,200
90110316,1,6075.0,0,0,,0.0,3,0,3,0,0,0,0,0,0,0,42,35,67,50,100,90,291,250,324,160,299,120,111,60,52,25,248,200
90110317,0,18161.0,4,90,8.0,0.0,46,16,8,0,0,0,2,0,0,20,42,35,66,50,100,91,291,250,306,160,306,120,103,60,49,25,252,200
90110317,1,399.0,1,30,0.0,0.0,104,38,14,0,0,0,0,0,0,52,42,35,66,50,100,91,291,250,306,160,306,120,103,60,49,25,252,200
90110320,0,128826.0,12,266,8.0,15.0,148,70,33,0,0,0,11,0,0,34,41,35,67,50,100,1,278,70,247,160,309,120,103,60,59,25,243,200
90110320,1,80620.0,10,204,0.0,19.0,188,10,27,0,0,0,62,0,0,89,41,35,67,50,100,1,278,70,247,160,309,120,103,60,59,25,243,200
90110324,0,35861.0,9,166,9.0,13.0,195,0,9,0,0,0,100,0,0,86,42,35,68,50,100,100,278,210,328,160,273,120,109,60,48,25,247,200
90110324,1,39711.0,4,80,8.0,11.0,155,0,80,0,0,0,71,4,0,0,42,35,68,50,100,100,278,210,328,160,273,120,109,60,48,25,247,200
90110328,0,95851.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,67,50,100,13,278,125,196,38,187,1,101,60,55,24,244,200
90110328,1,100039.0,12,304,7.0,12.0,130,0,21,0,0,0,44,0,0,65,42,35,67,50,100,13,278,125,196,38,187,1,101,60,55,24,244,200
90110329,0,47771.0,14,305,6.0,10.0,132,15,33,0,0,0,9,4,0,71,42,29,55,46,100,1,278,22,217,66,291,120,95,60,57,25,248,200
90110329,1,64400.0,10,290,11.0,11.0,150,61,30,0,0,0,0,0,0,59,42,29,55,46,100,1,278,22,217,66,291,120,95,60,57,25,248,200
90110349,0,135514.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,68,50,100,13,278,142,242,160,217,1,107,60,56,25,240,200
90110349,1,133935.0,12,304,7.0,12.0,130,0,21,0,0,0,44,0,0,65,42,35,68,50,100,13,278,142,242,160,217,1,107,60,56,25,240,200
90110350,0,87756.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,73,50,100,14,278,150,196,1,196,1,94,60,56,25,242,200
90110350,1,91896.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,73,50,100,14,278,150,196,1,196,1,94,60,56,25,242,200
90110351,0,88679.0,11,256,0.0,18.0,248,129,108,0,0,0,0,2,0,9,42,35,68,50,100,44,278,129,243,160,288,120,101,60,58,25,240,200
90110351,1,85794.0,13,277,10.0,18.0,158,63,10,0,0,0,37,0,0,48,42,35,68,50,100,44,278,129,243,160,288,120,101,60,58,25,240,200
90110374,0,106284.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,69,50,100,14,278,133,200,99,204,1,96,60,57,24,227,55
90110374,1,106268.0,12,304,7.0,12.0,130,0,21,0,0,0,44,0,0,65,42,35,69,50,100,14,278,133,200,99,204,1,96,60,57,24,227,55
90110375,0,66091.0,12,292,8.0,13.0,86,46,15,0,0,0,5,13,0,7,42,35,69,50,100,32,278,244,215,97,279,120,101,60,57,25,244,185
90110375,1,79784.0,12,336,7.0,15.0,81,10,12,0,0,0,39,0,0,20,42,35,69,50,100,32,278,244,215,97,279,120,101,60,57,25,244,185
90110396,0,3000.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,42,35,69,50,107,100,291,250,361,160,315,120,99,60,50,25,246,200
90110396,1,6422.0,5,76,0.0,0.0,128,48,11,0,0,0,10,15,0,44,42,35,69,50,107,100,291,250,361,160,315,120,99,60,50,25,246,200
90110932,0,141325.0,12,307,6.0,14.0,157,13,22,0,0,0,41,10,0,71,42,35,70,50,100,15,278,104,227,150,250,120,100,60,58,25,223,1
90110932,1,143492.0,12,305,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,15,278,104,227,150,250,120,100,60,58,25,223,1
90110935,0,126665.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,69,50,100,14,278,150,196,5,240,120,98,60,57,24,244,200
90110935,1,128174.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,69,50,100,14,278,150,196,5,240,120,98,60,57,24,244,200
90110954,0,102423.0,10,270,6.0,14.0,69,0,20,0,0,0,36,0,0,13,41,27,76,50,100,28,279,222,217,108,276,120,107,60,59,25,223,102
90110954,1,80973.0,10,272,8.0,15.0,227,122,22,0,0,0,16,0,0,67,41,27,76,50,100,28,279,222,217,108,276,120,107,60,59,25,223,102
90110971,0,127736.0,12,305,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,74,50,100,13,278,160,199,101,236,114,94,60,58,25,223,1
90110971,1,113811.0,12,295,7.0,14.0,99,0,21,0,0,0,44,0,0,34,42,35,74,50,100,13,278,160,199,101,236,114,94,60,58,25,223,1
90110973,0,30583.0,10,247,0.0,20.0,119,0,70,0,0,0,45,4,0,0,42,35,68,50,100,73,277,1,311,160,319,120,100,60,55,25,247,200
90110973,1,66668.0,10,249,11.0,14.0,88,0,64,0,0,0,0,0,0,24,42,35,68,50,100,73,277,1,311,160,319,120,100,60,55,25,247,200
90110983,0,39929.0,10,226,0.0,11.0,172,0,11,0,0,0,49,0,0,112,42,35,70,50,100,57,278,189,203,38,238,120,101,60,51,22,247,200
90110983,1,154034.0,12,306,7.0,14.0,130,0,21,0,0,0,44,0,0,65,42,35,70,50,100,57,278,189,203,38,238,120,101,60,51,22,247,200
90110988,0,105944.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,14,278,136,196,7,235,22,105,60,58,25,227,61
90110988,1,101263.0,12,304,7.0,12.0,132,0,21,0,0,0,44,0,0,67,42,35,70,50,100,14,278,136,196,7,235,22,105,60,58,25,227,61
90110995,0,132287.0,12,303,7.0,12.0,99,0,21,0,0,0,44,0,0,34,42,35,64,50,100,1,278,115,232,133,222,89,101,60,57,25,236,181
90110995,1,145165.0,13,314,7.0,15.0,114,0,20,0,0,0,32,0,0,62,42,35,64,50,100,1,278,115,232,133,222,89,101,60,57,25,236,181
90111009,0,13296.0,4,82,8.0,0.0,47,17,6,0,0,0,1,1,0,22,42,33,61,50,100,55,278,227,284,160,324,120,103,60,51,25,251,200
90111009,1,89500.0,8,240,,11.0,103,12,19,0,0,0,0,0,0,72,42,33,61,50,100,55,278,227,284,160,324,120,103,60,51,25,251,200
90111019,0,74251.0,13,362,9.0,14.0,75,24,26,0,0,0,0,0,0,25,42,35,77,50,100,1,278,160,198,34,290,120,103,60,59,25,228,98
90111019,1,59502.0,10,201,0.0,11.0,193,14,31,0,0,0,53,0,0,95,42,35,77,50,100,1,278,160,198,34,290,120,103,60,59,25,228,98
90111021,0,125701.0,12,303,7.0,12.0,130,0,21,0,0,0,44,0,0,65,42,35,74,50,100,14,278,150,196,26,254,120,101,60,58,25,230,1
90111021,1,121669.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,74,50,100,14,278,150,196,26,254,120,101,60,58,25,230,1
90111031,0,69062.0,14,317,6.0,10.0,124,10,33,0,0,0,11,6,0,64,42,35,52,42,100,1,277,186,254,160,304,120,100,60,58,25,247,200
90111031,1,62860.0,9,270,,12.0,0,0,0,0,0,0,0,0,0,0,42,35,52,42,100,1,277,186,254,160,304,120,100,60,58,25,247,200
90111032,0,42548.0,9,172,10.0,13.0,194,0,7,0,0,0,88,0,0,99,42,35,74,50,102,100,281,234,346,160,297,120,94,60,47,23,246,200
90111032,1,20678.0,6,180,,0.0,115,0,24,0,0,0,0,0,0,91,42,35,74,50,102,100,281,234,346,160,297,120,94,60,47,23,246,200
90111037,0,117828.0,12,307,6.0,15.0,131,10,22,0,0,0,45,0,0,54,42,35,67,50,100,1,278,125,196,53,235,120,105,60,57,25,227,1
90111037,1,112127.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,67,50,100,1,278,125,196,53,235,120,105,60,57,25,227,1
90111038,0,87783.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,14,278,142,196,1,187,1,101,60,56,24,242,200
90111038,1,85299.0,12,304,7.0,12.0,129,0,21,0,0,0,44,0,0,64,42,35,70,50,100,14,278,142,196,1,187,1,101,60,56,24,242,200
90111048,0,101462.0,12,310,9.0,17.0,83,7,24,0,0,0,28,0,0,24,42,35,69,50,100,25,278,51,304,160,285,120,98,60,56,25,239,169
90111048,1,68796.0,11,253,0.0,11.0,257,172,44,0,0,0,0,4,0,37,42,35,69,50,100,25,278,51,304,160,285,120,98,60,56,25,239,169
90111070,0,70027.0,12,292,8.0,13.0,72,42,15,0,0,0,5,8,0,2,42,35,71,50,100,16,283,250,229,126,275,120,92,60,58,25,235,196
90111070,1,90520.0,8,213,11.0,15.0,79,0,19,0,0,0,15,0,0,45,42,35,71,50,100,16,283,250,229,126,275,120,92,60,58,25,235,196
90111095,0,3000.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,42,35,71,50,100,100,293,250,320,160,294,120,105,60,50,25,253,200
90111095,1,3000.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,42,35,71,50,100,100,293,250,320,160,294,120,105,60,50,25,253,200
90111617,0,121051.0,12,305,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,17,278,150,203,93,215,1,96,60,56,25,244,200
90111617,1,120048.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,17,278,150,203,93,215,1,96,60,56,25,244,200
90111638,0,78582.0,10,249,11.0,14.0,92,0,62,0,0,0,0,0,0,30,42,35,69,50,100,14,282,232,230,160,286,120,101,60,59,25,247,200
90111638,1,72784.0,10,300,,12.0,0,0,0,0,0,0,0,0,0,0,42,35,69,50,100,14,282,232,230,160,286,120,101,60,59,25,247,200
90111642,0,102511.0,10,269,8.0,15.0,208,107,21,0,0,0,14,0,0,66,42,27,62,50,100,39,277,76,280,160,318,120,92,60,50,25,242,200
90111642,1,44930.0,11,211,10.0,11.0,299,17,24,0,0,0,0,0,0,258,42,27,62,50,100,39,277,76,280,160,318,120,92,60,50,25,242,200
90111649,0,3000.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,42,35,68,50,100,52,291,250,269,158,290,120,98,60,54,25,247,200
90111649,1,97451.0,12,312,7.0,16.0,97,0,7,0,0,0,50,0,0,40,42,35,68,50,100,52,291,250,269,158,290,120,98,60,54,25,247,200
90111658,0,120122.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,14,278,162,196,5,231,82,107,60,58,25,243,200
90111658,1,120532.0,12,304,7.0,12.0,129,0,21,0,0,0,43,0,0,65,42,35,70,50,100,14,278,162,196,5,231,82,107,60,58,25,243,200
90111664,0,152128.0,12,304,7.0,14.0,131,0,21,0,0,0,44,0,0,66,41,35,73,50,100,14,278,140,212,120,241,114,94,60,58,25,242,200
90111664,1,147694.0,12,304,7.0,14.0,131,0,21,0,0,0,44,0,0,66,41,35,73,50,100,14,278,140,212,120,241,114,94,60,58,25,242,200
90111694,0,110666.0,12,303,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,75,50,100,13,278,142,196,1,236,74,103,60,58,25,236,192
90111694,1,108543.0,12,303,7.0,12.0,130,0,21,0,0,0,44,0,0,65,42,35,75,50,100,13,278,142,196,1,236,74,103,60,58,25,236,192
90111695,0,23562.0,5,83,8.0,0.0,46,17,5,0,0,0,3,0,0,21,42,35,51,43,100,58,278,19,319,160,327,120,103,60,53,25,252,200
90111695,1,59837.0,7,206,,12.0,65,21,41,0,0,0,0,0,0,3,42,35,51,43,100,58,278,19,319,160,327,120,103,60,53,25,252,200
90111707,0,108341.0,10,288,9.0,11.0,74,0,30,0,0,0,44,0,0,0,42,35,67,50,100,32,278,113,246,160,244,120,114,60,57,25,248,200
90111707,1,78296.0,10,203,0.0,18.0,200,24,28,0,0,0,57,0,0,91,42,35,67,50,100,32,278,113,246,160,244,120,114,60,57,25,248,200
90111710,0,37928.0,3,90,12.0,11.0,95,24,64,0,0,0,5,2,0,0,42,35,69,50,100,100,278,89,357,160,312,120,101,60,48,24,248,200
90111710,1,3558.0,9,95,10.0,0.0,196,0,8,0,0,0,104,0,0,84,42,35,69,50,100,100,278,89,357,160,312,120,101,60,48,24,248,200
90111713,0,86976.0,14,305,6.0,10.0,137,18,32,0,0,0,11,6,0,70,42,35,61,46,100,3,278,70,254,160,301,120,97,60,56,25,230,49
90111713,1,68475.0,12,345,7.0,11.0,103,0,20,0,0,0,40,0,0,43,42,35,61,46,100,3,278,70,254,160,301,120,97,60,56,25,230,49
90111718,0,128094.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,14,278,146,196,34,236,97,96,60,57,25,242,200
90111718,1,130993.0,12,304,7.0,12.0,132,0,21,0,0,0,44,0,0,67,42,35,70,50,100,14,278,146,196,34,236,97,96,60,57,25,242,200
90111719,0,144798.0,15,284,7.0,13.0,135,0,26,0,0,0,41,0,0,68,42,35,66,50,100,13,278,125,196,72,251,120,103,60,56,25,242,200
90111719,1,142233.0,12,305,7.0,14.0,131,0,21,0,0,0,44,0,0,66,42,35,66,50,100,13,278,125,196,72,251,120,103,60,56,25,242,200
90111721,0,120561.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,65,50,100,13,278,150,196,5,227,97,98,60,55,24,244,200
90111721,1,121627.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,65,50,100,13,278,150,196,5,227,97,98,60,55,24,244,200
90111738,0,93358.0,11,253,0.0,17.0,258,189,42,0,0,0,0,0,0,27,42,35,73,50,100,37,278,152,266,160,315,120,88,60,58,25,241,200
90111738,1,93794.0,12,288,7.0,15.0,71,0,17,0,0,0,24,0,0,30,42,35,73,50,100,37,278,152,266,160,315,120,88,60,58,25,241,200
90111762,0,66671.0,8,194,0.0,11.0,362,94,23,0,0,0,93,12,0,140,42,29,70,50,100,57,278,243,266,150,281,120,83,51,54,25,250,200
90111762,1,85870.0,12,292,8.0,13.0,84,50,14,0,0,0,5,7,0,8,42,29,70,50,100,57,278,243,266,150,281,120,83,51,54,25,250,200
90112309,0,119482.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,71,50,100,15,278,150,213,150,210,1,94,60,57,25,231,66
90112309,1,114862.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,71,50,100,15,278,150,213,150,210,1,94,60,57,25,231,66
90112311,0,17354.0,10,248,11.0,0.0,79,0,58,0,0,0,0,0,0,21,41,33,77,50,100,42,278,133,197,9,299,120,94,60,54,25,249,200
90112311,1,71876.0,14,307,9.0,13.0,242,91,29,0,0,0,22,23,0,77,41,33,77,50,100,42,278,133,197,9,299,120,94,60,54,25,249,200
90112318,0,83641.0,8,240,,11.0,107,12,19,0,0,0,0,0,0,76,42,33,66,50,100,63,278,34,256,160,257,120,105,60,53,25,250,200
90112318,1,93123.0,10,269,9.0,11.0,209,0,30,0,0,0,32,0,0,147,42,33,66,50,100,63,278,34,256,160,257,120,105,60,53,25,250,200
90112344,0,84752.0,10,266,8.0,16.0,224,121,21,0,0,0,15,0,0,67,40,26,69,50,100,17,278,1,280,160,289,120,98,60,55,25,240,198
90112344,1,108007.0,10,229,7.0,11.0,221,139,34,0,0,0,10,0,0,38,40,26,69,50,100,17,278,1,280,160,289,120,98,60,55,25,240,198
90112357,0,118664.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,41,35,73,50,100,10,278,158,226,120,201,1,96,60,59,25,242,200
90112357,1,115058.0,12,292,8.0,14.0,69,0,18,0,0,0,46,0,0,5,41,35,73,50,100,10,278,158,226,120,201,1,96,60,59,25,242,200
90112359,0,3000.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,42,30,71,50,100,100,292,250,320,160,307,120,87,60,50,24,253,200
90112359,1,25297.0,5,144,0.0,0.0,84,21,8,0,0,0,11,31,0,13,42,30,71,50,100,100,292,250,320,160,307,120,87,60,50,24,253,200
90112360,0,93162.0,12,304,7.0,12.0,132,0,21,0,0,0,44,0,0,67,42,35,73,50,100,14,278,136,208,72,202,1,98,60,58,24,223,1
90112360,1,97624.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,73,50,100,14,278,136,208,72,202,1,98,60,58,24,223,1
90112390,0,47350.0,12,285,7.0,16.0,131,0,21,0,0,0,44,0,0,66,41,35,71,50,100,27,278,241,237,120,269,120,96,60,57,25,248,200
90112390,1,179376.0,12,305,7.0,14.0,130,0,21,0,0,0,44,0,0,65,41,35,71,50,100,27,278,241,237,120,269,120,96,60,57,25,248,200
90112404,0,24343.0,0,0,,0.0,16,0,16,0,0,0,0,0,0,0,42,35,67,50,100,87,284,248,311,160,312,120,101,60,51,25,252,200
90112404,1,23315.0,4,81,8.0,0.0,45,24,7,0,0,0,3,2,0,9,42,35,67,50,100,87,284,248,311,160,312,120,101,60,51,25,252,200
90112405,0,122250.0,12,322,7.0,11.0,89,0,20,0,0,0,39,0,0,30,42,35,59,45,100,1,278,60,310,160,285,120,100,60,56,25,244,200
90112405,1,56782.0,14,301,6.0,10.0,133,12,27,0,0,0,11,6,0,77,42,35,59,45,100,1,278,60,310,160,285,120,100,60,56,25,244,200
90112407,0,113602.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,71,50,100,15,278,150,196,5,233,16,88,60,55,24,240,200
90112407,1,119742.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,71,50,100,15,278,150,196,5,233,16,88,60,55,24,240,200
90112409,0,73059.0,11,297,3.0,14.0,87,0,13,0,0,0,20,0,0,54,42,35,67,50,100,1,278,204,218,1,289,120,109,60,57,25,250,200
90112409,1,53384.0,10,202,0.0,11.0,188,11,31,0,0,0,56,0,0,90,42,35,67,50,100,1,278,204,218,1,289,120,109,60,57,25,250,200
90112421,0,93449.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,74,50,100,13,278,142,196,55,210,1,96,60,58,25,223,1
90112421,1,97005.0,12,304,7.0,12.0,129,0,21,0,0,0,44,0,0,64,42,35,74,50,100,13,278,142,196,55,210,1,96,60,58,25,223,1
90112427,0,9326.0,1,29,,0.0,64,37,0,0,0,0,0,0,0,27,41,31,70,50,100,100,291,250,357,160,278,120,98,60,44,23,248,200
90112427,1,39787.0,9,172,10.0,13.0,196,0,7,0,0,0,90,0,0,99,41,31,70,50,100,100,291,250,357,160,278,120,98,60,44,23,248,200
90112439,0,84750.0,11,264,0.0,19.0,293,248,22,0,0,0,12,3,0,8,42,35,70,50,100,81,278,13,298,160,283,120,103,60,48,22,249,200
90112439,1,70677.0,10,184,11.0,11.0,273,0,26,0,0,0,26,0,0,221,42,35,70,50,100,81,278,13,298,160,283,120,103,60,48,22,249,200
90112462,0,56522.0,11,279,0.0,20.0,523,26,4,0,0,0,449,0,0,44,42,35,67,50,100,40,290,248,324,160,265,120,101,60,54,25,241,200
90112462,1,56967.0,11,286,0.0,20.0,410,3,4,0,0,0,366,0,0,37,42,35,67,50,100,40,290,248,324,160,265,120,101,60,54,25,241,200
90112472,0,32944.0,15,332,14.0,16.0,159,11,36,0,0,0,12,4,0,96,42,35,62,50,100,52,282,48,334,160,272,120,94,60,42,21,252,200
90112472,1,32944.0,15,332,14.0,16.0,159,11,36,0,0,0,12,4,0,96,42,35,62,50,100,52,282,48,334,160,272,120,94,60,42,21,252,200
90112996,0,93300.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,75,50,100,14,278,173,196,1,214,1,92,60,56,24,244,200
90112996,1,96495.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,75,50,100,14,278,173,196,1,214,1,92,60,56,24,244,200
90113016,0,78808.0,10,249,11.0,14.0,86,0,57,0,0,0,0,0,0,29,42,35,67,50,100,76,282,28,267,160,314,120,111,60,54,25,252,200
90113016,1,19878.0,5,140,9.0,0.0,86,0,37,0,0,0,0,0,0,49,42,35,67,50,100,76,282,28,267,160,314,120,111,60,54,25,252,200
90113021,0,57859.0,11,285,0.0,12.0,459,3,4,0,0,0,421,0,0,31,42,35,67,50,100,60,285,246,318,160,278,120,103,60,53,25,247,200
90113021,1,15924.0,12,169,23.0,0.0,99,14,17,0,0,0,0,0,0,68,42,35,67,50,100,60,285,246,318,160,278,120,103,60,53,25,247,200
90113031,0,145659.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,64,50,100,15,278,150,237,160,230,28,114,60,57,25,240,200
90113031,1,149868.0,12,304,7.0,14.0,131,0,21,0,0,0,44,0,0,66,42,35,64,50,100,15,278,150,237,160,230,28,114,60,57,25,240,200
90113034,0,67059.0,10,267,8.0,16.0,219,113,23,0,0,0,17,0,0,66,39,28,75,50,100,2,278,1,197,1,316,120,102,60,59,25,240,200
90113034,1,55616.0,12,269,5.0,16.0,390,203,33,0,0,0,0,1,0,153,39,28,75,50,100,2,278,1,197,1,316,120,102,60,59,25,240,200
90113035,0,41056.0,9,189,12.0,11.0,78,24,16,0,0,0,0,2,0,36,42,35,65,50,100,85,278,76,331,160,296,120,98,60,51,25,248,200
90113035,1,38045.0,7,203,,13.0,89,28,32,0,0,0,4,5,0,20,42,35,65,50,100,85,278,76,331,160,296,120,98,60,51,25,248,200
90113046,0,113840.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,73,50,100,14,278,136,196,34,223,1,96,60,58,25,242,200
90113046,1,109538.0,12,305,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,73,50,100,14,278,136,196,34,223,1,96,60,58,25,242,200
90113052,0,36857.0,3,83,,7.0,139,107,32,0,0,0,0,0,0,0,41,25,67,50,100,100,287,246,340,160,314,120,105,60,51,25,253,200
90113052,1,3000.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,41,25,67,50,100,100,287,246,340,160,314,120,105,60,51,25,253,200
90113098,0,146470.0,12,304,7.0,12.0,130,0,21,0,0,0,44,0,0,65,42,35,67,50,100,13,278,142,242,160,236,116,105,60,56,24,227,1
90113098,1,144655.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,67,50,100,13,278,142,242,160,236,116,105,60,56,24,227,1
90113101,0,38672.0,9,220,0.0,11.0,124,27,22,0,0,0,11,0,0,64,42,32,67,50,100,1,278,165,234,1,290,120,96,60,58,25,251,200
90113101,1,58300.0,10,206,0.0,11.0,187,0,24,0,0,0,65,0,0,98,42,32,67,50,100,1,278,165,234,1,290,120,96,60,58,25,251,200
90113104,0,124990.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,71,50,100,14,278,142,221,147,201,1,101,60,56,25,242,200
90113104,1,123514.0,12,304,7.0,12.0,130,0,21,0,0,0,44,0,0,65,42,35,71,50,100,14,278,142,221,147,201,1,101,60,56,25,242,200
90113105,0,81921.0,12,287,10.0,17.0,89,0,19,0,0,0,37,0,0,33,42,35,59,45,100,13,278,13,221,152,255,120,99,60,56,25,244,200
90113105,1,98231.0,14,314,6.0,10.0,142,19,32,0,0,0,10,6,0,75,42,35,59,45,100,13,278,13,221,152,255,120,99,60,56,25,244,200
90113110,0,141845.0,12,304,7.0,12.0,130,0,21,0,0,0,42,0,0,67,42,35,71,50,100,14,278,136,242,160,238,120,105,60,59,24,223,1
90113110,1,144357.0,12,304,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,71,50,100,14,278,136,242,160,238,120,105,60,59,24,223,1
90113120,0,127098.0,12,303,7.0,12.0,131,0,21,0,0,0,44,0,0,66,42,35,70,50,100,13,278,142,196,61,263,120,103,60,57,25,223,1
90113120,1,131345.0,12,303,7.0,14.0,130,0,21,0,0,0,44,0,0,65,42,35,70,50,100,13,278,142,196,61,263,120,103,60,57,25,223,1
90113121,0,13703.0,5,66,0.0,0.0,167,23,110,0,0,0,0,0,0,34,42,35,66,50,100,91,281,236,344,160,315,120,96,60,51,25,246,200
